accuracy,frequency,configuration,frequency_start,frequency_end
0.4625,4.5,1Hz width 11 channels,4,5
0.45,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.475,4.5,1Hz width 11 channels,4,5
0.5125,4.5,1Hz width 11 channels,4,5
0.475,5.5,1Hz width 11 channels,5,6
0.425,5.5,1Hz width 11 channels,5,6
0.55,5.5,1Hz width 11 channels,5,6
0.475,5.5,1Hz width 11 channels,5,6
0.6125,5.5,1Hz width 11 channels,5,6
0.4375,6.5,1Hz width 11 channels,6,7
0.4125,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.425,6.5,1Hz width 11 channels,6,7
0.525,6.5,1Hz width 11 channels,6,7
0.45,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.5125,7.5,1Hz width 11 channels,7,8
0.4125,7.5,1Hz width 11 channels,7,8
0.5625,7.5,1Hz width 11 channels,7,8
0.55,8.5,1Hz width 11 channels,8,9
0.5125,8.5,1Hz width 11 channels,8,9
0.5625,8.5,1Hz width 11 channels,8,9
0.4625,8.5,1Hz width 11 channels,8,9
0.4875,8.5,1Hz width 11 channels,8,9
0.5875,9.5,1Hz width 11 channels,9,10
0.5125,9.5,1Hz width 11 channels,9,10
0.5375,9.5,1Hz width 11 channels,9,10
0.4625,9.5,1Hz width 11 channels,9,10
0.5375,9.5,1Hz width 11 channels,9,10
0.5875,10.5,1Hz width 11 channels,10,11
0.5625,10.5,1Hz width 11 channels,10,11
0.55,10.5,1Hz width 11 channels,10,11
0.4625,10.5,1Hz width 11 channels,10,11
0.525,10.5,1Hz width 11 channels,10,11
0.55,11.5,1Hz width 11 channels,11,12
0.6,11.5,1Hz width 11 channels,11,12
0.4875,11.5,1Hz width 11 channels,11,12
0.5,11.5,1Hz width 11 channels,11,12
0.55,11.5,1Hz width 11 channels,11,12
0.5875,12.5,1Hz width 11 channels,12,13
0.5375,12.5,1Hz width 11 channels,12,13
0.625,12.5,1Hz width 11 channels,12,13
0.55,12.5,1Hz width 11 channels,12,13
0.4875,12.5,1Hz width 11 channels,12,13
0.65,13.5,1Hz width 11 channels,13,14
0.625,13.5,1Hz width 11 channels,13,14
0.6625,13.5,1Hz width 11 channels,13,14
0.575,13.5,1Hz width 11 channels,13,14
0.6,13.5,1Hz width 11 channels,13,14
0.5875,14.5,1Hz width 11 channels,14,15
0.6125,14.5,1Hz width 11 channels,14,15
0.575,14.5,1Hz width 11 channels,14,15
0.5125,14.5,1Hz width 11 channels,14,15
0.575,14.5,1Hz width 11 channels,14,15
0.4875,15.5,1Hz width 11 channels,15,16
0.525,15.5,1Hz width 11 channels,15,16
0.5125,15.5,1Hz width 11 channels,15,16
0.5125,15.5,1Hz width 11 channels,15,16
0.4625,15.5,1Hz width 11 channels,15,16
0.4125,5.5,3Hz width 11 channels,4,7
0.4375,5.5,3Hz width 11 channels,4,7
0.55,5.5,3Hz width 11 channels,4,7
0.4125,5.5,3Hz width 11 channels,4,7
0.4625,5.5,3Hz width 11 channels,4,7
0.525,7.5,3Hz width 11 channels,6,9
0.4625,7.5,3Hz width 11 channels,6,9
0.4875,7.5,3Hz width 11 channels,6,9
0.425,7.5,3Hz width 11 channels,6,9
0.4625,7.5,3Hz width 11 channels,6,9
0.5625,9.5,3Hz width 11 channels,8,11
0.5875,9.5,3Hz width 11 channels,8,11
0.5625,9.5,3Hz width 11 channels,8,11
0.4875,9.5,3Hz width 11 channels,8,11
0.525,9.5,3Hz width 11 channels,8,11
0.6,11.5,3Hz width 11 channels,10,13
0.5875,11.5,3Hz width 11 channels,10,13
0.525,11.5,3Hz width 11 channels,10,13
0.5375,11.5,3Hz width 11 channels,10,13
0.5375,11.5,3Hz width 11 channels,10,13
0.6,13.5,3Hz width 11 channels,12,15
0.6125,13.5,3Hz width 11 channels,12,15
0.6125,13.5,3Hz width 11 channels,12,15
0.6,13.5,3Hz width 11 channels,12,15
0.5625,13.5,3Hz width 11 channels,12,15
0.45,15.5,3Hz width 11 channels,14,17
0.5125,15.5,3Hz width 11 channels,14,17
0.5875,15.5,3Hz width 11 channels,14,17
0.5125,15.5,3Hz width 11 channels,14,17
0.525,15.5,3Hz width 11 channels,14,17
0.5125,7.0,6Hz width 11 channels,4,10
0.45,7.0,6Hz width 11 channels,4,10
0.5125,7.0,6Hz width 11 channels,4,10
0.425,7.0,6Hz width 11 channels,4,10
0.475,7.0,6Hz width 11 channels,4,10
0.5875,11.0,6Hz width 11 channels,8,14
0.5625,11.0,6Hz width 11 channels,8,14
0.4875,11.0,6Hz width 11 channels,8,14
0.5,11.0,6Hz width 11 channels,8,14
0.525,11.0,6Hz width 11 channels,8,14
0.4375,15.0,6Hz width 11 channels,12,18
0.5625,15.0,6Hz width 11 channels,12,18
0.5375,15.0,6Hz width 11 channels,12,18
0.575,15.0,6Hz width 11 channels,12,18
0.5875,15.0,6Hz width 11 channels,12,18
