accuracy,frequency,configuration,frequency_start,frequency_end
0.5,4.5,1Hz width 11 channels,4,5
0.5208333333333334,4.5,1Hz width 11 channels,4,5
0.40625,4.5,1Hz width 11 channels,4,5
0.5104166666666666,4.5,1Hz width 11 channels,4,5
0.4270833333333333,4.5,1Hz width 11 channels,4,5
0.4791666666666667,4.5,1Hz width 11 channels,4,5
0.5104166666666666,4.5,1Hz width 11 channels,4,5
0.46875,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.5416666666666666,4.5,1Hz width 11 channels,4,5
0.5104166666666666,5.5,1Hz width 11 channels,5,6
0.3958333333333333,5.5,1Hz width 11 channels,5,6
0.46875,5.5,1Hz width 11 channels,5,6
0.5104166666666666,5.5,1Hz width 11 channels,5,6
0.5833333333333334,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.4583333333333333,5.5,1Hz width 11 channels,5,6
0.4791666666666667,5.5,1Hz width 11 channels,5,6
0.46875,5.5,1Hz width 11 channels,5,6
0.4166666666666667,5.5,1Hz width 11 channels,5,6
0.5520833333333334,6.5,1Hz width 11 channels,6,7
0.4375,6.5,1Hz width 11 channels,6,7
0.3541666666666667,6.5,1Hz width 11 channels,6,7
0.5104166666666666,6.5,1Hz width 11 channels,6,7
0.5625,6.5,1Hz width 11 channels,6,7
0.4583333333333333,6.5,1Hz width 11 channels,6,7
0.46875,6.5,1Hz width 11 channels,6,7
0.5625,6.5,1Hz width 11 channels,6,7
0.4375,6.5,1Hz width 11 channels,6,7
0.3958333333333333,6.5,1Hz width 11 channels,6,7
0.5208333333333334,7.5,1Hz width 11 channels,7,8
0.5208333333333334,7.5,1Hz width 11 channels,7,8
0.4375,7.5,1Hz width 11 channels,7,8
0.4479166666666667,7.5,1Hz width 11 channels,7,8
0.4375,7.5,1Hz width 11 channels,7,8
0.4895833333333333,7.5,1Hz width 11 channels,7,8
0.5104166666666666,7.5,1Hz width 11 channels,7,8
0.4479166666666667,7.5,1Hz width 11 channels,7,8
0.4375,7.5,1Hz width 11 channels,7,8
0.4270833333333333,7.5,1Hz width 11 channels,7,8
0.46875,8.5,1Hz width 11 channels,8,9
0.3958333333333333,8.5,1Hz width 11 channels,8,9
0.4166666666666667,8.5,1Hz width 11 channels,8,9
0.46875,8.5,1Hz width 11 channels,8,9
0.4791666666666667,8.5,1Hz width 11 channels,8,9
0.5729166666666666,8.5,1Hz width 11 channels,8,9
0.4583333333333333,8.5,1Hz width 11 channels,8,9
0.53125,8.5,1Hz width 11 channels,8,9
0.4375,8.5,1Hz width 11 channels,8,9
0.5104166666666666,8.5,1Hz width 11 channels,8,9
0.5104166666666666,9.5,1Hz width 11 channels,9,10
0.4791666666666667,9.5,1Hz width 11 channels,9,10
0.4270833333333333,9.5,1Hz width 11 channels,9,10
0.46875,9.5,1Hz width 11 channels,9,10
0.5625,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.5520833333333334,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.59375,9.5,1Hz width 11 channels,9,10
0.4479166666666667,10.5,1Hz width 11 channels,10,11
0.53125,10.5,1Hz width 11 channels,10,11
0.5729166666666666,10.5,1Hz width 11 channels,10,11
0.5520833333333334,10.5,1Hz width 11 channels,10,11
0.5104166666666666,10.5,1Hz width 11 channels,10,11
0.5625,10.5,1Hz width 11 channels,10,11
0.5729166666666666,10.5,1Hz width 11 channels,10,11
0.53125,10.5,1Hz width 11 channels,10,11
0.6041666666666666,10.5,1Hz width 11 channels,10,11
0.5729166666666666,10.5,1Hz width 11 channels,10,11
0.5520833333333334,11.5,1Hz width 11 channels,11,12
0.6041666666666666,11.5,1Hz width 11 channels,11,12
0.5,11.5,1Hz width 11 channels,11,12
0.53125,11.5,1Hz width 11 channels,11,12
0.53125,11.5,1Hz width 11 channels,11,12
0.6145833333333334,11.5,1Hz width 11 channels,11,12
0.4791666666666667,11.5,1Hz width 11 channels,11,12
0.5416666666666666,11.5,1Hz width 11 channels,11,12
0.6145833333333334,11.5,1Hz width 11 channels,11,12
0.6041666666666666,11.5,1Hz width 11 channels,11,12
0.625,12.5,1Hz width 11 channels,12,13
0.5208333333333334,12.5,1Hz width 11 channels,12,13
0.625,12.5,1Hz width 11 channels,12,13
0.53125,12.5,1Hz width 11 channels,12,13
0.5833333333333334,12.5,1Hz width 11 channels,12,13
0.59375,12.5,1Hz width 11 channels,12,13
0.6666666666666666,12.5,1Hz width 11 channels,12,13
0.5104166666666666,12.5,1Hz width 11 channels,12,13
0.65625,12.5,1Hz width 11 channels,12,13
0.6354166666666666,12.5,1Hz width 11 channels,12,13
0.5520833333333334,13.5,1Hz width 11 channels,13,14
0.6041666666666666,13.5,1Hz width 11 channels,13,14
0.5,13.5,1Hz width 11 channels,13,14
0.5208333333333334,13.5,1Hz width 11 channels,13,14
0.5208333333333334,13.5,1Hz width 11 channels,13,14
0.5729166666666666,13.5,1Hz width 11 channels,13,14
0.6145833333333334,13.5,1Hz width 11 channels,13,14
0.6770833333333334,13.5,1Hz width 11 channels,13,14
0.5208333333333334,13.5,1Hz width 11 channels,13,14
0.5833333333333334,13.5,1Hz width 11 channels,13,14
0.5104166666666666,14.5,1Hz width 11 channels,14,15
0.5104166666666666,14.5,1Hz width 11 channels,14,15
0.46875,14.5,1Hz width 11 channels,14,15
0.5,14.5,1Hz width 11 channels,14,15
0.53125,14.5,1Hz width 11 channels,14,15
0.46875,14.5,1Hz width 11 channels,14,15
0.4375,14.5,1Hz width 11 channels,14,15
0.4895833333333333,14.5,1Hz width 11 channels,14,15
0.4791666666666667,14.5,1Hz width 11 channels,14,15
0.46875,14.5,1Hz width 11 channels,14,15
0.5,15.5,1Hz width 11 channels,15,16
0.5208333333333334,15.5,1Hz width 11 channels,15,16
0.5416666666666666,15.5,1Hz width 11 channels,15,16
0.4895833333333333,15.5,1Hz width 11 channels,15,16
0.5104166666666666,15.5,1Hz width 11 channels,15,16
0.46875,15.5,1Hz width 11 channels,15,16
0.5,15.5,1Hz width 11 channels,15,16
0.5208333333333334,15.5,1Hz width 11 channels,15,16
0.5833333333333334,15.5,1Hz width 11 channels,15,16
0.5104166666666666,15.5,1Hz width 11 channels,15,16
0.4791666666666667,5.5,3Hz width 11 channels,4,7
0.4895833333333333,5.5,3Hz width 11 channels,4,7
0.4895833333333333,5.5,3Hz width 11 channels,4,7
0.5208333333333334,5.5,3Hz width 11 channels,4,7
0.5208333333333334,5.5,3Hz width 11 channels,4,7
0.46875,5.5,3Hz width 11 channels,4,7
0.46875,5.5,3Hz width 11 channels,4,7
0.46875,5.5,3Hz width 11 channels,4,7
0.4895833333333333,5.5,3Hz width 11 channels,4,7
0.3958333333333333,5.5,3Hz width 11 channels,4,7
